지표연도,학교명,설립구분,지역,학부 정원내 재학생수,학부 정원내외 재학생수,학부 및 대학원 재학생수,학부 및 대학원 재학생수,학부 및 대학원 재학생수,전임교원수(명),교원법정정원(명),전임교원 확보율,시설면적(㎡),기준면적(㎡),교사 확보율,정원내 입학자수(명),정원내 모집인원(명),정원내 신입생 충원율,정원내 재학생수(명),학생정원-학생모집정지인원(명),정원내 재학생 충원율,총교육비(천원),등록금(천원),교육비 환원율,장학금(천원),등록금(천원),장학금 비율,등록금(천원),운영수입(세입총액)(천원),[1.2.1] 세입 중 등록금 비율,기부금(천원),운영수입(세입총액)(천원),[1.2.1] 세입 중 기부금 비율,법인전입금(천원),운영수입(천원),[1.2.1] 세입 중 법인전입금 비율(사립대),강사료 계(원),강의시간수 계(시간),[3.1.2] 시간강사 강의료,교내연구비(천원),전임교원수(명),[3.1.3] 전임교원 1인당 교내연구비,학부 및 대학원 재학생수,직원수(명),[3.2.1] 직원 1인당 학생수,수용인원(명),재학생수(명),[4.1.2] 기숙사 수용률,자료구입비(원),학생수(명),[4.1.3] 재학생 1인당 연간 자료구입비(결산),도서관직원수(명),학부 및 대학원 재학생수,"[4.1.3] 재학생 1,000명당 도서관 직원수",등재(후보)지 논문 건수(건),전임교원수(명),[5.1.1] 전임교원 1인당 등재(후보)지 논문 실적,SCI급 논문 건수(건),전임교원수(명),[5.1.1] 전임교원 1인당 SCI급 논문 실적,저역서수(건),전임교원수(명),[5.1.1] 전임교원 1인당 저역서 실적,교외연구비(천원),전임교원수(명),[5.1.1] 전임교원 1인당 교외연구비,[5.1.1] 연구성과 기준값 대비 실적,취업자(명),졸업자(명),[5.1.2] 졸업생의 취업률
2020,광주여자대학교,사립,광주,3411,3735,3951,3951,3951,131,186,70.4301,58467,55384,105.56658,895,895,100,3411,3580,95.27932,34367460.33,24212688.3,141.93987,4755770.96,22622697.12,21.02212,24212688.3,41270220.02,58.66866,181717.38,41270220.02,0.44031,241172,41270220.02,0.58437,15290000,278,55000.0,182600,131,1393.89312,3951,80,49.3875,1114,3824,29.13179,212199341,3845,55188.38517,5.6,3951,1.41736,124.7197,131,0.95205,10.7517,131,0.08207,6.6528,131,0.05078,737244,131,5627.81679,5.64992,546,826,66.10169
2020,국민대학교,사립,서울,12018,15109,18122,18122,18122,675,887,76.09921,257276,211211,121.80994,2868,2874,99.79123,12018,11507,104.44077,255215030.6,152946687.8,166.86535,22652216.37,117662480.7,19.25186,152946687.8,218983398.3,69.84396,3833153.818,218983398.3,1.75043,4860000,218983398.3,2.21934,682306502,12467.3,54727.68779,2885993,675,4275.54518,18122,447,40.54138,1858,15922,11.66938,1780000000,18582,95791.6263,25.4,18122,1.40161,404.8159,675,0.59972,183.9897,675,0.27257,47.9786,675,0.07107,49000093,675,72592.73037,15.43974,1719,2566,66.99142
2020,군산대학교,국립,전북,6803,7313,8105,8105,8105,340,401,84.78802,181762,128004,141.99712,1732,1735,99.82708,6803,6940,98.02593,117512471.8,25168921.84,466.89513,4872328.35,22330562.32,21.8191,25168921.84,99313114.15,25.34299,655174.887,99313114.15,0.6597,,,,945441000,11685,80910.65468,1444163,340,4247.53823,8105,273,29.68864,1637,7787,21.02221,694949895,8001,86857.87964,12.5,8105,1.54225,190.7628,340,0.56106,82.7504,340,0.24338,25.415,340,0.07475,29151262,340,85739.00588,16.11247,898,1478,60.75778
2020,극동대학교,사립,충북,3683,3898,4006,4006,4006,145,196,73.97959,63315,63896,99.0907,932,940,99.14893,3683,3740,98.47593,35927125.23,26246247.32,136.8848,6047072.07,25434154.82,23.7754,26246247.32,38157845.69,68.78335,248446.6,38157845.69,0.6511,170000,38157845.69,0.44551,382806000,7089,54000.0,167000,145,1151.72413,4006,64,62.59375,472,3937,11.98882,67443060,3885,17359.861,3.2,4006,0.7988,88.7707,145,0.61221,16.6787,145,0.11502,3.6872,145,0.02542,1270598,145,8762.74482,5.28923,528,805,65.59006
2020,금강대학교,사립,충남,383,393,410,410,410,14,23,60.86956,40807,5640,723.52836,90,110,81.81818,383,510,75.09803,9050372.391,2638741.971,342.98057,2113013.679,2513355.304,84.07142,2638741.971,9446551.248,27.93338,39816.781,9446551.248,0.42149,5338210,9446551.248,56.50961,76925250,1416,54325.74152,0,14,0,410,42,9.7619,632,410,154.14634,43427490,407,106701.44963,1,410,2.43902,7.75,14,0.55357,0,14,0,2.3333,14,0.16666,0,14,0,3.96255,40,85,47.05882
2020,금오공과대학교,국립,경북,4951,5574,6101,6101,6101,230,307,74.91856,161718,103600,156.09845,1206,1210,99.66942,4951,4824,102.63266,73988046.65,19565392.63,378.15774,3936623.89,20103935.96,19.58135,19565392.63,75646218.5,25.86433,755235.916,75646218.5,0.99837,,,,1044225000,11475,91000.0,1643000,230,7143.47826,6101,248,24.6008,2587,5787,44.70364,1012805460,6318,160304.75783,7.6,6101,1.24569,100.1483,230,0.43542,119.0238,230,0.51749,14.4137,230,0.06266,17438694,230,75820.40869,20.07127,830,1366,60.76134
2020,김천대학교,사립,경북,2653,2998,3110,3110,3110,134,163,82.20858,68602,44508,154.13408,659,691,95.36903,2653,3343,79.35985,29572017.88,22802619.28,129.68693,4958011.123,22035566.67,22.50003,22802619.28,32680836.72,69.77367,308390.33,32680836.72,0.94364,110000,32680836.72,0.33658,110130000,1938,56826.62538,130500,134,973.88059,3110,80,38.875,1509,2998,50.33355,183786724,3348,54894.48148,3.6,3110,1.15755,53.425,134,0.39869,6.875,134,0.0513,12.801,134,0.09552,1431321,134,10681.5,4.5981,589,815,72.26993
2020,꽃동네대학교,사립,충북,432,457,524,524,524,25,26,96.15384,13264,6244,212.42793,108,108,100,432,432,100,7134556.6,3474484.92,205.34141,965419.86,3129501.83,30.84899,3474484.92,8319622.92,41.76252,188310.76,8319622.92,2.26345,1500000,8319622.92,18.02966,65220000,1050,62114.28571,58000,25,2320,524,35,14.97142,197,457,43.10722,50000000,510,98039.21568,1.8,524,3.43511,16.1834,25,0.64733,2.5,25,0.1,13.4668,25,0.53867,42000,25,1680,11.71284,81,108,75.0
2020,나사렛대학교,사립,충남,4525,5146,5440,5440,5440,165,242,68.18181,84729,69932,121.15912,1212,1213,99.91755,4525,4844,93.41453,54889395.26,38108097.13,144.03604,7184200.79,36140580.55,19.87848,38108097.13,63590570.67,59.92727,615515.723,63590570.67,0.96793,400000,63590570.67,0.62902,445830000,8106,55000.0,128322,165,777.70909,5440,104,52.30769,1382,5251,26.31879,304975975,5446,55999.9954,6,5440,1.10294,72.4302,165,0.43897,7.7343,165,0.04687,1.5444,165,0.00936,1040340,165,6305.0909,4.54046,704,1120,62.85714
2020,남부대학교,사립,광주,2602,3053,3433,3433,3433,120,170,70.58823,66210,48486,136.55488,702,707,99.29278,2602,2820,92.2695,30298340.83,22043852.07,137.44576,3873599.02,19547532.56,19.8163,22043852.07,37586890.86,58.64771,168642.48,37586890.86,0.44867,275078,37586890.86,0.73184,126360000,2340,54000.0,139000,120,1158.33333,3433,67,51.2388,763,3134,24.34588,190999455,3421,55831.46886,3.6,3433,1.04864,63.9884,120,0.53323,18.3741,120,0.15311,8.7207,120,0.07267,1247679,120,10397.325,6.66379,506,699,72.38912
2020,남서울대학교,사립,충남,8551,9502,10078,10078,10078,332,469,70.78891,188925,143023,132.09413,2164,2164,100,8551,8812,97.03812,106104297.7,76669116.51,138.39248,16715637.09,71937542.42,23.23631,76669116.51,109686716.4,69.89826,654399.89,109686716.4,0.5966,1010000,109686716.4,0.9208,833204250,15949.5,52240.14859,726500,332,2188.25301,10078,173,58.25433,1332,9734,13.68399,530779510,10224,51915.05379,11.4,10078,1.13117,272.036,332,0.81938,82.7777,332,0.24933,24.787,332,0.07465,5485341,332,16522.11144,10.04648,1457,2172,67.08103
2020,단국대학교,사립,경기,20120,22864,26716,26716,26716,887,1247,71.13071,470554,344072,136.76032,4615,4630,99.67602,20120,18850,106.7374,335663927.7,222383153.9,150.93945,31455550.43,178032446.1,17.66843,222383153.9,312319947.6,71.20363,4344728.517,312319947.6,1.39111,8784358,312319947.6,2.81261,2615239000,48254,54197.35151,4281970,1063,4028.19379,26716,519,51.47591,4684,24457,19.15198,2670585744,26997,98921.57439,30.9,26716,1.15661,800.1921,1063,0.75276,341.152,1063,0.32093,40.8171,1063,0.03839,55023672,1063,51762.62652,14.29423,3205,4999,64.11282
2020,대구가톨릭대학교,사립,경북,11535,12433,13771,13771,13771,453,649,69.79969,295641,206989,142.82932,2863,2863,100,11535,11758,98.10341,142036648,94500397.95,150.30269,15882944.26,83027810.59,19.12966,94500397.95,150264628,62.88931,2598680.265,150264628,1.7294,5617847.27,150264628,3.73863,729044868,13787.5,52877.2343,1122580,603,1861.65837,13771,333,41.35435,3148,13082,24.06359,1564764183,13891,112645.89899,18.5,13771,1.3434,258.7976,603,0.42918,171.7839,603,0.28488,33.4791,603,0.05552,17448350,603,28935.90381,10.61062,1499,2610,57.43295
2020,대구대학교,사립,경북,15331,17231,18681,18681,18681,593,860,68.95348,337870,258670,130.61816,4075,4077,99.95094,15331,16236,94.42596,199043771.7,124709626.7,159.60577,19322278.39,113537737.4,17.01837,124709626.7,209957713,59.39749,2084535.758,209957713,0.99283,93000,209957713,0.04429,742905000,9705,76548.68624,1698665,593,2864.52782,18681,341,54.78299,3749,17680,21.20475,1132866746,18566,61018.35322,19.3,18681,1.03313,386.275,593,0.65139,121.8223,593,0.20543,46.4177,593,0.07827,11074736,593,18675.7774,8.9556,1986,3840,51.71875
2020,대구예술대학교,사립,경북,934,948,948,948,948,36,88,40.90909,31548,32680,96.5361,232,430,53.95348,934,1753,53.28009,10327453.76,8707869.55,118.59908,1676930.56,8683349.55,19.31202,8707869.55,12074428.49,72.11827,92416.96,12074428.49,0.76539,10000,12074428.49,0.08281,35707500,793.5,45000.0,0,36,0,948,34,27.88235,236,948,24.89451,62606360,1102,56811.57894,3.8,948,4.00843,8,36,0.22222,0,36,0,2.2,36,0.06111,0,36,0,1.50793,130,251,51.79282
2020,대구한의대학교,사립,경북,6267,6849,7166,7166,7166,229,319,71.78683,114867,108710,105.66369,1519,1520,99.93421,6267,6288,99.66603,77391027.63,48718847.55,158.85233,8447929.231,45440196.21,18.59131,48718847.55,77154080.27,63.14487,932698.735,77154080.27,1.20887,322000,77154080.27,0.41734,32321250,549.5,58819.38125,342000,246,1390.2439,7166,145,49.42068,1046,7002,14.93858,403579268,6721,60047.50305,8,7166,1.11638,109.6268,246,0.44563,22.9429,246,0.09326,18.2657,246,0.07425,7175436,246,29168.43902,7.11609,1048,1606,65.25529
2020,대신대학교,사립,경북,400,408,611,611,611,35,35,100,18744,7284,257.33113,116,116,100,400,464,86.20689,4712988.719,3640527.89,129.45893,447600.55,2535007.33,17.65677,3640527.89,6373359.767,57.12101,322048.52,6373359.767,5.05304,290000,6373359.767,4.55019,21075000,630,33452.38095,0,35,0,611,19,32.15789,58,446,13.00448,27676880,622,44496.59163,1,611,1.63666,6,35,0.17142,0,35,0,0,35,0,0,35,0,0.48979,30,49,61.22448
2020,대전가톨릭대학교,사립,충남,44,44,76,76,76,12,12,100,21323,4800,444.22916,14,40,35.0,44,160,27.5,3555753.644,531093.34,669.51576,168310,269853.34,62.37091,531093.34,3318426.462,16.00437,1384840.58,3318426.462,41.73184,562600.77,3318426.462,16.95384,22500000,450,50000.0,2300,12,191.66666,76,26,2.92307,519,76,682.89473,57476643,91,631611.46153,2.8,76,36.8421,0,12,0,0,12,0,3,12,0.25,0,12,0,3.57142,0,0,0
2020,대전대학교,사립,대전,8319,8979,9759,9759,9759,322,435,74.02298,193527,139539,138.69025,2053,2056,99.85408,8319,8572,97.04853,117000022.5,70125733.72,166.8432,12572834.28,62689384.52,20.05576,70125733.72,105834226,66.25997,742685.716,105834226,0.70174,1150000,105834226,1.0866,830520015,15105,54983.11916,484400,346,1400,9759,165,59.14545,2248,9430,23.83881,667490281,9880,67559.74504,10.2,9759,1.04518,194.3393,346,0.56167,46.4725,346,0.13431,10.4945,346,0.03033,13823674,346,39952.81502,8.71963,1181,1797,65.72064
2020,대전신학대학교,사립,대전,84,85,182,182,182,11,16,68.75,12349,4860,254.09465,16,32,50.0,84,212,39.62264,3319250.46,1143362,290.30617,105743.95,560137,18.87822,1143362,2542049.786,44.97795,387370.91,2542049.786,15.23852,208936.964,2542049.786,8.21923,,,,0,11,0,182,9,20.22222,0,182,0,13057980,200,65289.9,1,182,5.4945,5,11,0.45454,0,11,0,3.5,11,0.31818,0,11,0,5.84415,0,0,0
2020,대진대학교,사립,경기,6834,7438,7851,7851,7851,253,364,69.50549,224139,115690,193.74103,1792,1793,99.94422,6834,7252,94.23607,89583797.38,56555303.06,158.40034,9952132.046,52440776.36,18.97785,56555303.06,97380181.84,58.0768,422617.586,97380181.84,0.43398,10404859.9,97380181.84,10.68478,584385000,10434,56007.76308,565925,253,2236.8577,7851,190,41.32105,1617,7619,21.22325,587525527,7901,74360.9071,9.2,7851,1.17182,144.2523,253,0.57016,20.4443,253,0.0808,19.5797,253,0.07739,2153381,253,8511.38735,5.20191,1003,1516,66.16094
2020,덕성여자대학교,사립,서울,5084,5506,5806,5806,5806,182,263,69.20152,106074,71521,148.31168,1040,1043,99.71236,5084,4941,102.89415,68336394.98,41478679.25,164.75065,6532572.366,38605918.92,16.92116,41478679.25,67760760.07,61.21342,370882.897,67760760.07,0.54734,4606164.278,67760760.07,6.79768,347040000,5853,59292.67042,638500,182,3508.24175,5806,162,35.8395,861,5629,15.29578,574580898,5928,96926.60222,11.9,5806,2.0496,129.5971,182,0.71207,34.2972,182,0.18844,11.2416,182,0.06176,6531902,182,35889.57142,10.27475,672,1140,58.94736
2020,동국대학교,사립,서울,11319,13944,17539,17539,17539,601,841,71.46254,263641,204454,128.94881,2693,2698,99.81467,11319,10860,104.22651,367183232.3,214873886.7,170.88313,22009351.08,106520112,20.66215,214873886.7,325600861.6,65.99303,10170615.39,325600861.6,3.12364,10699100,325600861.6,3.28595,1934640000,34963.5,55333.13312,4011346,682,5881.739,17539,488,35.94057,1782,15659,11.38003,2415009820,17498,138016.33443,16.8,17539,0.95786,431.9397,682,0.63334,388.5556,682,0.56972,45.6609,682,0.06695,61515473,682,90198.64076,23.18045,1703,2471,68.91946
2020,동국대학교(경주),사립,경북,6817,7670,8285,8285,8285,261,349,74.7851,126031,113630,110.91349,1758,1764,99.65986,6817,7135,95.54309,,,,12035924.99,58369153.26,20.62035,,,,,,,,,,875765100,16242.5,53918.12221,355273,370,960.19729,8285,156,53.10897,1814,7927,22.88381,757523252,8417,89999.19828,10.5,8285,1.26735,165.1087,370,0.44623,109.5313,370,0.29603,17.0401,370,0.04605,10420216,370,28162.74594,10.66977,875,1457,60.0549
2020,동덕여자대학교,사립,서울,6223,6938,7211,7211,7211,227,337,67.35905,104821,96036,109.14761,1509,1510,99.93377,6223,6112,101.81609,69806979.45,51456727.49,135.66152,9157649.949,48390131.45,18.92462,51456727.49,79993435.48,64.32618,535340.629,79993435.48,0.66923,153975.176,79993435.48,0.19248,832290210,15467.3,53809.66361,340000,227,1497.79735,7211,120,60.09166,758,7062,10.7335,601352141,7139,84234.78652,10.2,7211,1.4145,128.1087,227,0.56435,18.2462,227,0.08037,20.4749,227,0.09019,2950620,227,12998.32599,9.40014,1010,1517,66.57877
2020,동명대학교,사립,부산,6957,7835,8135,8135,8135,276,383,72.06266,132838,125248,106.05997,1768,1821,97.08951,6957,7272,95.66831,91293429.39,53183168.05,171.6585,10542887.15,51126893.62,20.62102,53183168.05,85843913.69,61.95333,1080069.52,85843913.69,1.25817,800000,85843913.69,0.93192,427161600,7680,55620.0,354814,276,1285.55797,8135,143,56.88811,1115,8077,13.80463,442999945,8200,54024.38353,9.9,8135,1.21696,194.4375,276,0.70448,48.8329,276,0.17693,41.2743,276,0.14954,7133005,276,25844.22101,10.27219,1123,1659,67.69138
2020,동서대학교,사립,부산,9483,10367,10710,10710,10710,365,500,73.0,197445,158218,124.793,2345,2375,98.73684,9483,9720,97.56172,103952219.9,69136969.27,150.35692,11664735.22,65856967.74,17.71222,69136969.27,115166458.2,60.0322,741399.591,115166458.2,0.64376,500000,115166458.2,0.43415,862038000,16245,53064.81994,494790,365,1355.58904,10710,192,55.78125,2010,10565,19.02508,645023360,10780,59835.19109,12.4,10710,1.15779,164.9951,365,0.45204,35.0728,365,0.09608,24.6185,365,0.06744,3283589,365,8996.13424,5.07649,1336,2137,62.51754
2020,동신대학교,사립,전남,5649,6305,6817,6817,6817,243,319,76.17554,121921,109162,111.68813,1414,1560,90.64102,5649,6272,90.06696,71015602.26,45189464.87,157.15079,7913025.496,41109266.67,19.24876,45189464.87,71920106.19,62.83286,605988.679,71920106.19,0.84258,528036.64,71920106.19,0.73419,458649747,8055,56939.75754,726479,263,2762.27756,6817,135,50.49629,1432,6305,22.71213,370950000,7008,52932.36301,7.1,6817,1.04151,134.9171,263,0.51299,27.6691,263,0.1052,14.9,263,0.05665,6089949,263,23155.69961,6.69472,942,1408,66.9034
2020,동아대학교,사립,부산,16761,18342,20331,20331,20331,628,945,66.45502,313240,288652,108.51821,4056,4064,99.80314,16761,16380,102.326,218813107.3,138936626.7,157.4913,20760914.12,121595118.1,17.0738,138936626.7,221879910.8,62.61793,3415882.199,221879910.8,1.53951,1710000,221879910.8,0.77068,1273781600,24495.8,52000.0,730930,772,946.80051,20331,379,53.64379,2483,19372,12.81746,2161125788,20460,105626.87135,22.6,20331,1.1116,352.3799,772,0.45645,179.6995,772,0.23277,36.2636,772,0.04697,26420841,772,34223.8873,10.05301,2208,4033,54.74832
2020,동양대학교,사립,경북,3769,3995,4200,4200,4200,148,213,69.48356,110622,72412,152.76749,996,1028,96.88715,3769,4144,90.95077,36892258.68,27468904.5,134.30553,4471112.949,25695808.5,17.40016,27468904.5,42903328.28,64.02511,120183,42903328.28,0.28012,251295,42903328.28,0.58572,142722000,2643,54000.0,161000,148,1087.83783,4200,136,30.88235,2267,4114,55.10452,240516789,4453,54012.30384,3.8,4200,0.90476,89.4845,148,0.60462,6.2455,148,0.04219,10.6,148,0.07162,2432393,148,16435.08783,5.23816,468,713,65.63814
2020,동의대학교,사립,부산,13629,14825,15711,15711,15711,542,729,74.34842,261703,256450,102.04835,3592,3596,99.88876,13629,14520,93.86363,143767211.6,103325559.3,139.14002,18571851.06,95077638.08,19.53335,103325559.3,159082073.8,64.9511,2266588.252,159082073.8,1.42479,1530000,159082073.8,0.96176,472297000,8666,54500.0,479400,572,838.11188,15711,251,62.59362,3113,15096,20.62135,957648776,16122,59400.12256,14.4,15711,0.91655,315.415,572,0.55142,67.4599,572,0.11793,75.7081,572,0.13235,12509091,572,21869.0402,8.01195,1949,3300,59.0606
2020,루터대학교,사립,경기,361,369,411,411,411,19,19,100,10404,4980,208.91566,86,86,100,361,355,101.69014,4854298.327,2448192.464,198.28091,352771.83,2143881.604,16.45481,2448192.464,5019550.267,48.77314,72621.55,5019550.267,1.44677,402080.42,5019550.267,8.01028,52800000,960,55000.0,20000,19,1052.63157,411,17,24.17647,97,379,25.59366,18467469,397,46517.55415,1,411,2.43309,10.75,19,0.56578,0,19,0,3.35,19,0.17631,0,19,0,4.13533,47,67,70.14925
2020,명지대학교,사립,경기,10831,13307,15635,15635,15635,539,732,73.63387,273967,190812,143.57954,2665,2673,99.70071,10831,10734,100.90367,202911335.7,131350170.3,154.48121,18171082.95,106976564,16.98604,131350170.3,190032186.2,69.11995,611644.755,190032186.2,0.32186,461600,190032186.2,0.2429,311445000,5790,53790.15544,559900,539,1038.77551,15635,368,42.48641,2876,13662,21.05109,2140096591,16070,133173.40329,19.3,15635,1.2344,214.0415,539,0.3971,106.2749,539,0.19717,58.1929,539,0.10796,24107368,539,44726.10018,11.09296,1792,2896,61.87845
2020,목원대학교,사립,대전,7133,7592,8276,8276,8276,300,392,76.53061,150639,127418,118.22426,1864,1864,100,7133,7499,95.11934,77248845.11,58728416.16,131.53572,10907759.13,52114548.52,20.93035,58728416.16,87308272.26,67.26558,753443.237,87308272.26,0.86296,740000,87308272.26,0.84757,1341585000,26115,51372.19988,322684,300,1075.61333,8276,123,67.28455,1631,8227,19.82496,501080999,8429,59447.26527,8.1,8276,0.97873,157.5167,300,0.52505,24.3171,300,0.08105,21.7874,300,0.07262,1867423,300,6224.74333,4.78126,960,1594,60.22584
2020,목포가톨릭대학교,사립,전남,480,509,509,509,509,17,26,65.38461,12504,7560,165.39682,120,120,100,480,490,97.95918,5818465.047,3260947.84,178.42864,672604.88,3265225,20.59903,3260947.84,6751100.842,48.30246,185082,6751100.842,2.7415,202484.01,6751100.842,2.99927,84240000,1560,54000.0,0,17,0,509,20,25.45,203,509,39.88212,42669230,500,85338.46,1,509,1.96463,13.9,17,0.81764,1,17,0.05882,2.9333,17,0.17254,20364,17,1197.88235,6.09735,127,142,89.43661
2020,목포대학교,국립,전남,6617,7329,8142,8142,8142,315,379,83.11345,184347,112714,163.55288,1575,1591,98.99434,6617,6453,102.54145,101702179.8,24932420.55,407.91137,5003513.93,24378523.73,20.52426,24932420.55,117202567.1,21.27293,809220.024,117202567.1,0.69044,,,,913227000,11107.5,82217.15057,549500,315,1744.44444,8142,267,30.49438,1615,7129,22.65394,529519400,8132,65115.51893,9.6,8142,1.17907,222.9509,315,0.70778,84.9045,315,0.26953,21.0096,315,0.06669,26450653,315,83970.32698,16.76284,807,1313,61.4623
2020,목포해양대학교,국립,전남,2427,2548,2639,2639,2639,122,148,82.43243,84652,57272,147.80695,692,694,99.71181,2427,2764,87.80752,49819344.61,7999510.75,622.77989,1676664.2,7637881.85,21.95195,7999510.75,62037069.69,12.89472,1091640.44,62037069.69,1.75965,,,,372645000,4095,91000.0,93590,122,767.13114,2639,208,12.6875,2500,2633,94.94872,192916859,2689,71742.97471,3.5,2639,1.32625,50.5627,122,0.41444,21.23,122,0.17401,7.429,122,0.06089,7328839,122,60072.45081,11.54161,402,490,82.04081
2020,배재대학교,사립,대전,7898,8398,8915,8915,8915,306,414,73.91304,142608,136023,104.84109,2056,2058,99.90281,7898,8220,96.08272,94160992.38,58115633.91,162.02351,10652067.36,53507463.36,19.90762,58115633.91,91353875.88,63.61594,703394.059,91353875.88,0.76996,2450000,91353875.88,2.68187,811135500,14919.3,54368.20092,308600,306,1008.49673,8915,205,43.4878,1778,8831,20.13362,500000000,9075,55096.41873,10.1,8915,1.13292,174.0368,306,0.56874,26.0215,306,0.08503,25.9825,306,0.08491,3820418,306,12485.02614,5.78724,1054,1616,65.22277
2020,백석대학교,사립,충남,10779,11828,14059,14059,14059,491,665,73.83458,223390,179972,124.12486,2796,2797,99.96424,10779,11160,96.58602,128831888.9,107724235.2,119.59415,16489729.41,89997540.65,18.32242,107724235.2,154644247.8,69.65938,1410094.922,154644247.8,0.91183,769000,154644247.8,0.49727,1027860000,18840,54557.32484,428775,491,873.26883,14059,242,58.09504,1741,12731,13.67528,823472077,14140,58237.06343,14.3,14059,1.01714,237.4633,491,0.48363,35.4453,491,0.07219,76.5957,491,0.15599,1994728,491,4062.58248,5.64165,1799,2684,67.02682
2020,부경대학교,국립,부산,14106,16094,18376,18376,18376,591,905,65.30386,394738,250987,157.27428,3265,3273,99.75557,14106,13122,107.49885,231351761.1,62303478.58,371.3304,11858852.65,61270284.87,19.35498,62303478.58,261064438.5,23.86517,2352640.484,261064438.5,0.90117,,,,2571927000,29117,88330.76896,6211000,591,10509.30626,18376,595,30.88403,4098,17543,23.35974,1928544493,18562,103897.4514,21,18376,1.14279,426.0834,591,0.72095,260.3658,591,0.44055,57.5214,591,0.09732,49039080,591,82976.4467,20.55894,1829,3448,53.04524
2020,부산가톨릭대학교,사립,부산,3607,3948,4085,4085,4085,149,199,74.87437,68777,61924,111.06679,883,918,96.18736,3607,3664,98.44432,42269707.71,26367344.05,160.31082,4773010.265,25240777.05,18.90991,26367344.05,45556823.75,57.87792,437862,45556823.75,0.96113,1800000,45556823.75,3.9511,297330000,5392.5,55137.69123,216900,149,1455.70469,4085,136,30.03676,486,4085,11.89718,238081730,4092,58182.24095,4.3,4085,1.05263,107.2425,149,0.71974,22.9291,149,0.15388,9.3361,149,0.06265,1715807,149,11515.48322,7.18082,726,981,74.00611
2020,부산대학교,국립,부산,18488,20502,27831,27831,27831,950,1325,71.69811,593668,385538,153.9843,4185,4190,99.88066,18488,17254,107.15196,507139224.7,112717092.5,449.9222,18394191.06,83077885.84,22.14089,112717092.5,468317686.1,24.06851,5098041.094,468317686.1,1.08858,,,,4831982550,52044,92844.18088,14506361,1345,10785.39851,27831,536,51.9235,5355,26068,20.54242,5753244780,27830,206728.16313,48.2,27831,1.73188,792.1574,1345,0.58896,781.2606,1345,0.58086,62.07,1345,0.04614,140421651,1345,104402.71449,24.39955,2310,3940,58.62944
2020,부산외국어대학교,사립,부산,7253,8088,8570,8570,8570,259,364,71.15384,116589,97918,119.06799,1818,1817,100.05503,7253,7326,99.00354,67186992.47,50454828.21,133.16266,9170227.098,46276366.01,19.81622,50454828.21,81017934.33,62.27612,1158900.642,81017934.33,1.43042,6000,81017934.33,0.0074,486207000,8980.5,54140.30399,499617,259,1929.02316,8570,184,46.57608,1658,8225,20.15805,514524460,8722,58991.56844,9.9,8570,1.15519,184.9262,259,0.714,5.3666,259,0.02072,12.3474,259,0.04767,1532895,259,5918.51351,5.6803,1017,1773,57.3604
2020,부산장신대학교,사립,경남,215,221,417,417,417,21,25,84.0,13431,5064,265.22511,48,49,97.95918,215,253,84.98023,4378988.978,2418759.56,181.04275,391116.022,1242402.73,31.48061,2418759.56,4617064.325,52.38739,956344.035,4617064.325,20.71324,188925.75,4617064.325,4.0919,21667500,405,53500.0,0,21,0,417,14,29.78571,208,417,49.88009,35762440,412,86802.03883,0.8,417,1.91846,11.95,21,0.56904,0,21,0,2.2,21,0.10476,78665,21,3745.95238,4.99542,15,33,45.45454
2020,삼육대학교,사립,서울,4915,5517,5975,5975,5975,210,288,72.91666,108454,87169,124.41808,1121,1122,99.91087,4915,4680,105.02136,69021102.14,45294295.73,152.38365,8524185.712,40994101.61,20.79368,45294295.73,76887748.74,58.90963,2067691.42,76887748.74,2.68923,2538790.526,76887748.74,3.30194,669103500,12090,55343.54838,371000,210,1766.66666,5975,235,25.42553,1575,5871,26.82677,489999576,5890,83191.7786,6.7,5975,1.12133,111.9052,210,0.53288,26.7039,210,0.12716,8.2328,210,0.0392,4584834,210,21832.54285,6.80905,777,1204,64.53488
2020,상명대학교,사립,서울,10251,12249,13594,13594,13594,471,657,71.68949,223604,184820,120.98474,2606,2607,99.96164,10251,10428,98.30264,160120278.5,112308270.6,142.57211,18856243.12,96718400.07,19.49602,112308270.6,159727721.7,70.31232,1408787.75,159727721.7,0.88199,110000,159727721.7,0.06886,770081920,14767.9,52145.66187,840870,471,1785.28662,13594,282,48.20567,1856,13208,14.05208,1042890937,13947,74775.28766,14.6,13594,1.074,335.404,471,0.71211,155.7848,471,0.33075,52.4899,471,0.11144,30407396,471,64559.22717,16.69764,1644,2607,63.06098
2020,상지대학교,사립,강원,6505,6873,7190,7190,7190,264,361,73.13019,133372,142862,93.35722,2226,2282,97.54601,6505,7496,86.77961,66055585.35,46587186.82,141.78916,8316982.954,43731438.15,19.01831,46587186.82,64893697.79,71.79,2802646.72,64893697.79,4.31882,322443.053,64893697.79,0.49687,1012713000,18291,55366.73773,0,280,0,7190,155,46.38709,868,6989,12.41951,405923405,6784,59835.40757,7.4,7190,1.0292,20.4444,280,0.07301,7.1951,280,0.02569,2.375,280,0.00848,5083907,280,18156.81071,2.6594,882,1374,64.19213
